DEPTH AC GR PERM POR RT SH SP SPC SW
1530.375 238.685 62.033 2.692 13.159 8.459 9.309 6.877 -134.016 82.814 
1530.500 234.906 58.231 2.414 12.204 8.756 7.558 6.228 -134.666 87.114 
1530.625 225.078 55.190 0.010 9.720 9.012 5.918 5.553 -135.342 99.900 
1530.750 212.977 54.905 0.010 0.100 9.193 7.336 4.884 -136.013 99.900 
1530.875 205.214 55.782 0.010 0.100 9.267 7.992 4.188 -136.709 99.900 
1531.000 206.871 57.612 0.010 0.100 9.214 9.394 3.510 -137.388 99.900 
1531.125 216.874 60.887 0.010 7.647 9.046 7.697 2.794 -138.106 99.900 
1531.250 227.687 64.613 0.825 10.379 8.790 9.810 2.093 -138.807 99.900 
1531.375 234.483 68.110 1.361 12.097 8.478 11.758 1.400 -139.502 89.237 
1531.500 236.282 71.781 1.355 12.552 8.140 13.617 0.716 -140.187 88.090 
1531.625 235.293 74.354 1.112 12.302 7.810 14.843 0.083 -140.821 91.580 
1531.750 234.753 75.732 1.000 12.165 7.503 15.519 -0.491 -141.396 94.375 
1531.875 235.758 77.961 1.004 12.419 7.233 16.773 -0.953 -141.859 94.350 
1532.000 237.769 78.689 1.236 12.928 7.004 17.311 -1.330 -142.237 92.477 
1532.125 239.571 77.398 1.490 13.383 6.810 16.732 -1.597 -142.505 90.907 
1532.250 240.724 75.358 1.699 13.674 6.647 15.723 -1.797 -142.707 90.244 
1532.375 241.417 74.374 1.871 13.850 6.510 15.256 -1.945 -142.856 90.145 
1532.500 241.606 74.118 1.919 13.897 6.393 15.136 -2.075 -142.987 90.687 
1532.625 241.224 75.275 1.775 13.801 6.286 15.713 -2.197 -143.110 92.028 
1532.750 240.724 77.994 1.547 13.674 6.186 17.137 -2.331 -143.245 93.542 
1532.875 240.580 80.469 1.498 13.638 6.090 18.509 -2.476 -143.392 94.502 
1533.000 240.638 84.591 1.486 13.653 5.999 20.940 -2.593 -143.509 95.126 
1533.125 240.512 90.363 1.444 13.621 5.915 24.608 -2.692 -143.610 96.000 
1533.250 240.313 96.176 1.393 13.570 5.841 28.652 -2.728 -143.647 96.935 
1533.375 240.206 101.596 1.362 13.543 5.781 32.782 -2.698 -143.618 97.612 
1533.500 240.210 106.776 1.353 13.544 5.742 37.089 -2.517 -143.437 97.937 
1533.625 240.332 111.953 1.368 13.575 5.724 41.777 -2.184 -143.105 97.887 
1533.750 240.651 114.335 1.421 13.656 5.729 44.102 -1.678 -142.601 97.326 
1533.875 240.996 115.047 1.485 13.743 5.757 44.846 -1.007 -141.931 96.528 
1534.000 241.050 114.705 1.509 13.757 5.814 44.516 -0.139 -141.064 95.967 
1534.125 240.953 113.051 1.515 13.732 5.900 42.897 0.941 -139.985 95.425 
1534.250 240.793 109.934 1.517 13.692 6.019 39.962 2.196 -138.732 94.721 
1534.375 240.376 106.042 1.486 13.586 6.185 36.475 3.642 -137.287 94.101 
1534.500 239.651 103.413 1.415 13.403 6.408 34.194 5.247 -135.683 93.583 
1534.625 238.888 99.975 1.351 13.210 6.693 31.375 6.987 -133.944 92.774 
1534.750 237.979 97.552 1.277 12.981 7.050 29.447 8.800 -132.132 91.834 
1534.875 235.902 95.466 1.050 12.456 7.488 27.730 10.652 -130.281 92.483 
1535.000 231.285 92.438 0.610 11.289 8.011 25.209 12.467 -128.468 97.701 
1535.125 223.118 90.101 0.010 9.225 8.593 22.983 14.125 -126.810 99.900 
1535.250 213.112 88.919 0.010 0.100 9.211 42.301 15.564 -125.372 99.900 
1535.375 203.570 88.768 0.010 0.100 9.809 42.094 16.712 -124.226 99.900 
1535.500 196.768 88.379 0.010 0.100 10.290 41.560 17.489 -123.450 99.900 
1535.625 195.428 89.274 0.010 0.100 10.581 42.793 17.882 -123.058 99.900 
1535.750 199.986 90.421 0.010 0.100 10.646 44.401 17.919 -123.022 99.900 
1535.875 209.728 91.963 0.010 0.100 10.470 46.620 17.597 -123.345 99.900 
1536.000 221.883 94.596 0.010 8.913 10.067 25.862 16.959 -123.984 99.900 
1536.125 231.906 96.449 0.791 11.446 9.530 28.069 16.119 -124.825 88.474 
1536.250 237.605 98.638 1.545 12.886 8.929 30.226 15.213 -125.732 82.139 
1536.375 239.711 100.430 1.853 13.418 8.332 31.812 14.344 -126.602 81.987 
1536.500 240.493 101.675 1.896 13.616 7.787 32.875 13.613 -127.334 83.700 
1536.625 241.544 102.126 2.007 13.882 7.311 33.345 13.102 -127.846 84.886 
1536.750 242.623 102.236 2.141 14.154 6.912 33.545 12.848 -128.101 85.786 
1536.875 243.248 102.708 2.188 14.312 6.593 33.993 12.903 -128.047 86.965 
1537.000 243.278 103.520 2.116 14.320 6.356 34.664 13.301 -127.651 88.527 
1537.125 242.820 104.954 1.957 14.204 6.182 35.814 14.064 -126.889 90.426 
1537.250 242.343 105.503 1.820 14.083 6.063 36.229 15.160 -125.794 92.014 
1537.375 242.149 105.843 1.762 14.034 5.997 36.498 16.575 -124.380 92.808 
1537.500 242.234 105.536 1.775 14.056 5.984 36.245 18.344 -122.612 92.778 
1537.625 242.273 104.766 1.793 14.066 6.017 35.597 20.431 -120.527 92.469 
1537.750 242.236 103.931 1.808 14.056 6.093 34.894 22.805 -118.154 91.946 
1537.875 242.371 102.968 1.871 14.091 6.211 34.114 25.435 -115.525 90.871 
1538.000 242.890 101.380 2.034 14.222 6.375 32.883 28.330 -112.631 88.947 
1538.125 243.921 99.772 2.350 14.482 6.582 31.717 31.446 -109.516 86.116 
1538.250 244.157 99.598 0.010 0.100 6.837 58.566 34.718 -106.245 99.900 
1538.375 243.663 100.851 0.010 0.100 7.146 60.692 38.104 -102.860 99.900 
1538.500 244.649 102.255 0.010 0.100 7.514 63.131 41.537 -99.428 99.900 
1538.625 249.456 103.403 0.010 0.100 7.926 65.172 44.941 -96.026 99.900 
1538.750 254.973 105.814 0.010 0.100 8.371 69.602 48.206 -92.762 99.900 
1538.875 256.645 107.334 0.010 0.100 8.826 72.494 51.252 -89.717 99.900 
1539.000 253.185 108.192 0.010 0.100 9.236 74.163 53.968 -87.002 99.900 
1539.125 247.163 110.380 0.010 0.100 9.549 78.541 56.284 -84.687 99.900 
1539.250 241.461 112.510 0.010 0.100 9.716 82.973 58.203 -82.768 99.900 
1539.375 237.256 112.581 0.010 0.100 9.718 83.123 59.703 -81.270 99.900 
1539.500 234.668 112.300 0.010 0.100 9.552 82.528 60.734 -80.240 99.900 
1539.625 234.022 111.950 0.010 0.100 9.285 81.792 61.279 -79.696 99.900 
1539.750 234.641 110.116 0.010 0.100 8.962 78.003 61.467 -79.510 99.900 
1539.875 236.737 108.210 0.010 0.100 8.618 74.200 61.390 -79.588 99.900 
1540.000 240.764 106.698 0.010 0.100 8.293 71.274 61.163 -79.816 99.900 
1540.125 245.687 104.278 0.010 0.100 8.001 66.757 60.898 -80.082 99.900 
1540.250 249.277 101.439 0.010 0.100 7.758 61.705 60.687 -80.294 99.900 
1540.375 249.944 99.295 0.010 0.100 7.578 58.060 60.605 -80.377 99.900 
1540.500 247.222 97.542 0.010 0.100 7.478 55.184 60.676 -80.307 99.900 
1540.625 242.241 96.238 0.010 0.100 7.452 53.104 60.923 -80.062 99.900 
1540.750 238.273 95.265 0.010 0.100 7.499 51.584 61.275 -79.710 99.900 
1540.875 237.782 94.020 0.010 0.100 7.616 49.676 61.677 -79.310 99.900 
1541.000 239.999 92.372 0.010 0.100 7.812 47.219 62.087 -78.901 99.900 
1541.125 241.547 90.477 0.010 0.100 8.075 44.481 62.445 -78.544 99.900 
1541.250 240.874 89.209 0.010 0.100 8.399 42.703 62.732 -78.257 99.900 
1541.375 239.092 88.723 0.010 0.100 8.767 42.031 62.924 -78.067 99.900 
1541.500 237.885 88.592 0.010 0.100 9.156 41.851 63.048 -77.944 99.900 
1541.625 237.782 89.271 0.010 0.100 9.520 42.789 63.109 -77.884 99.900 
1541.750 237.740 91.307 0.010 0.100 9.826 45.669 63.125 -77.870 99.900 
1541.875 237.827 94.969 0.010 0.100 10.045 51.127 63.099 -77.897 99.900 
1542.000 239.482 99.337 0.010 0.100 10.146 58.130 63.013 -77.983 99.900 
1542.125 243.852 101.976 0.010 0.100 10.151 62.641 62.818 -78.179 99.900 
1542.250 248.307 101.509 0.010 0.100 10.075 61.826 62.449 -78.550 99.900 
1542.375 249.705 99.169 0.010 0.100 9.932 57.850 61.902 -79.098 99.900 
1542.500 248.178 96.368 0.010 0.100 9.741 53.310 61.184 -79.817 99.900 
1542.625 246.470 93.713 0.010 0.100 9.529 49.213 60.426 -80.576 99.900 
1542.750 245.387 91.047 0.010 0.100 9.322 45.295 59.744 -81.259 99.900 
1542.875 243.488 87.088 0.010 0.100 9.137 39.817 59.222 -81.782 99.900 
1543.000 240.007 82.582 0.010 0.100 8.995 34.044 58.921 -82.085 99.900 
1543.125 236.578 80.040 0.010 0.100 8.909 30.992 58.887 -82.120 99.900 
1543.250 235.002 80.756 0.010 0.100 8.893 31.837 59.169 -81.839 99.900 
1543.375 236.006 83.916 0.010 0.100 8.959 35.705 59.764 -81.245 99.900 
1543.500 239.591 88.051 0.010 0.100 9.114 41.113 60.696 -80.314 99.900 
1543.625 244.533 91.590 0.010 0.100 9.342 46.077 61.874 -79.137 99.900 
1543.750 247.882 94.214 0.010 0.100 9.622 49.971 63.179 -77.833 99.900 
1543.875 247.278 98.025 0.010 0.100 9.939 55.967 64.529 -76.485 99.900 
1544.000 243.256 102.406 0.010 0.100 10.272 63.396 65.813 -75.201 99.900 
1544.125 238.897 104.889 0.010 0.100 10.612 67.879 67.008 -74.007 99.900 
1544.250 236.240 105.262 0.010 0.100 10.940 68.569 68.041 -72.976 99.900 
1544.375 234.949 104.329 0.010 0.100 11.234 66.850 68.915 -72.103 99.900 
1544.500 234.556 104.324 0.010 0.100 11.456 66.841 69.573 -71.446 99.900 
1544.625 236.132 105.377 0.010 0.100 11.607 68.784 70.038 -70.982 99.900 
1544.750 239.873 106.404 0.010 0.100 11.700 70.714 70.333 -70.688 99.900 
1544.875 243.726 105.626 0.010 0.100 11.753 69.248 70.478 -70.544 99.900 
1545.000 245.073 104.004 0.010 0.100 11.791 66.258 70.487 -70.537 99.900 
1545.125 243.182 103.254 0.010 0.100 11.830 64.905 70.312 -70.712 99.900 
1545.250 240.172 103.783 0.010 0.100 11.865 65.857 70.016 -71.009 99.900 
1545.375 238.151 106.422 0.010 0.100 11.878 70.749 69.544 -71.482 99.900 
1545.500 237.335 109.491 0.010 0.100 11.847 76.742 68.912 -72.116 99.900 
1545.625 237.477 111.792 0.010 0.100 11.773 81.459 67.995 -73.034 99.900 
1545.750 238.768 113.209 0.010 0.100 11.664 84.465 66.817 -74.213 99.900 
1545.875 240.939 114.318 0.010 0.100 11.530 86.873 65.337 -75.694 99.900 
1546.000 242.550 114.187 0.010 0.100 11.381 86.586 63.555 -77.477 99.900 
1546.125 241.569 113.604 0.010 0.100 11.246 85.317 61.492 -79.541 99.900 
1546.250 237.577 111.269 0.010 0.100 11.154 80.370 59.205 -81.829 99.900 
1546.375 232.646 106.748 0.010 0.100 11.128 71.369 56.847 -84.188 99.900 
1546.500 229.756 100.725 0.010 0.100 11.191 60.475 54.417 -86.620 99.900 
1546.625 230.257 93.655 0.010 0.100 11.342 49.126 52.057 -88.981 99.900 
1546.750 230.959 86.486 0.010 0.100 11.561 39.018 49.839 -91.200 99.900 
1546.875 226.820 80.780 0.010 0.100 11.830 31.867 47.818 -93.222 99.900 
1547.000 216.709 77.854 0.010 0.100 12.122 28.478 46.011 -95.030 99.900 
1547.125 204.762 76.369 0.010 0.100 12.393 26.826 44.440 -96.602 99.900 
1547.250 196.244 76.650 0.010 0.100 12.583 27.134 43.090 -97.954 99.900 
1547.375 192.887 75.742 0.010 0.100 12.645 26.142 41.825 -99.219 99.900 
1547.500 194.203 73.328 0.010 0.100 12.548 23.580 40.659 -100.386 99.900 
1547.625 200.172 71.418 0.010 0.100 12.303 21.631 39.492 -101.555 99.900 
1547.750 209.809 70.886 0.010 0.100 11.938 21.100 38.336 -102.711 99.900 
1547.875 219.616 70.139 0.010 0.100 11.481 20.363 37.222 -103.827 99.900 
1548.000 226.249 68.534 0.581 10.016 10.969 11.469 36.226 -104.825 92.999 
1548.125 228.787 66.711 0.834 10.658 10.439 10.792 35.447 -105.604 90.143 
1548.250 229.204 63.759 1.012 10.763 9.921 9.527 34.863 -106.189 91.652 
1548.375 230.024 62.509 1.178 10.970 9.449 9.043 34.548 -106.505 92.313 
1548.500 232.099 62.903 1.415 11.494 9.054 9.321 34.475 -106.580 90.422 
1548.625 235.045 63.833 1.775 12.239 8.734 9.879 34.780 -106.275 87.001 
1548.750 237.528 64.459 2.140 12.867 8.475 10.290 35.377 -105.680 84.430 
1548.875 238.202 65.281 2.174 13.037 8.269 10.691 36.259 -104.799 84.465 
1549.000 237.089 66.933 1.819 12.756 8.112 11.370 37.398 -103.661 86.972 
1549.125 235.456 69.032 1.424 12.343 7.992 12.245 38.747 -102.313 90.257 
1549.250 234.798 73.118 1.119 12.177 7.896 14.186 40.260 -100.801 91.921 
1549.375 235.627 85.140 1.058 12.386 7.812 20.884 41.813 -99.249 91.005 
1549.500 237.324 89.500 1.291 12.815 7.723 23.769 43.366 -97.697 88.760 
1549.625 238.760 91.046 1.515 13.178 7.621 24.915 44.741 -96.324 87.136 
1549.750 239.937 89.999 1.715 13.475 7.512 24.317 45.858 -95.208 86.019 
1549.875 242.108 88.428 2.167 14.024 7.408 23.469 46.659 -94.407 83.558 
1550.000 245.824 86.761 3.200 14.963 7.318 22.703 47.115 -93.953 79.298 
1550.125 249.265 84.736 4.499 15.833 7.248 21.707 47.274 -93.795 75.729 
1550.250 250.163 81.271 4.882 16.060 7.200 19.682 47.243 -93.827 75.009 
1550.375 248.466 78.190 4.115 15.631 7.178 17.792 47.172 -93.899 76.980 
1550.500 245.111 78.831 2.911 14.783 7.177 17.911 47.119 -93.953 80.952 
1550.625 241.138 83.476 1.886 13.779 7.192 20.306 47.253 -93.820 86.164 
1550.750 237.833 90.499 1.283 12.944 7.212 24.471 47.583 -93.491 91.032 
1550.875 238.436 96.656 1.383 13.096 7.228 28.828 48.107 -92.968 89.974 
1551.000 247.626 99.471 0.010 0.100 7.238 58.355 48.780 -92.298 99.900 
1551.125 265.308 99.035 0.010 0.100 7.239 57.629 49.491 -91.587 99.900 
1551.250 281.840 97.309 0.010 0.100 7.224 54.809 50.176 -90.903 99.900 
1551.375 284.740 93.222 0.010 0.100 7.183 48.477 50.785 -90.295 99.900 
1551.500 273.351 88.889 0.010 0.100 7.118 42.260 51.424 -89.658 99.900 
1551.625 258.710 85.298 0.010 0.100 7.046 37.466 52.144 -88.938 99.900 
1551.750 251.303 83.039 0.010 0.100 6.988 34.609 53.041 -88.043 99.900 
1551.875 248.773 81.256 0.010 0.100 6.966 32.435 54.182 -86.903 99.900 
1552.000 245.980 81.606 0.010 0.100 7.002 32.856 55.605 -85.481 99.900 
1552.125 241.976 84.804 0.010 0.100 7.108 36.832 57.363 -83.723 99.900 
1552.250 240.232 89.323 0.010 0.100 7.280 42.861 59.308 -81.780 99.900 
1552.375 241.397 94.026 0.010 0.100 7.521 49.685 61.374 -79.715 99.900 
1552.500 243.586 96.275 0.010 0.100 7.836 53.162 63.450 -77.640 99.900 
1552.625 244.090 96.203 0.010 0.100 8.227 53.049 65.476 -75.615 99.900 
1552.750 241.092 96.146 0.010 0.100 8.684 52.959 67.361 -73.732 99.900 
1552.875 236.735 96.275 0.010 0.100 9.199 53.162 68.996 -72.097 99.900 
1553.000 233.344 96.589 0.010 0.100 9.747 53.660 70.364 -70.731 99.900 
1553.125 231.606 97.559 0.010 0.100 10.284 55.212 71.452 -69.644 99.900 
1553.250 230.508 98.081 0.010 0.100 10.771 56.058 72.381 -68.716 99.900 
1553.375 229.183 98.841 0.010 0.100 11.209 57.306 73.139 -67.959 99.900 
1553.500 228.682 100.673 0.010 0.100 11.593 60.387 73.704 -67.395 99.900 
1553.625 230.076 102.292 0.010 0.100 11.914 63.196 73.983 -67.117 99.900 
1553.750 233.573 101.395 0.010 0.100 12.156 61.630 74.010 -67.091 99.900 
1553.875 237.463 101.272 0.010 0.100 12.276 61.416 73.841 -67.261 99.900 
1554.000 239.993 103.140 0.010 0.100 12.239 64.701 73.479 -67.624 99.900 
1554.125 240.468 103.736 0.010 0.100 12.060 65.772 72.934 -68.170 99.900 
1554.250 240.183 102.402 0.010 0.100 11.802 63.390 72.220 -68.886 99.900 
1554.375 241.183 100.946 0.010 0.100 11.493 60.855 71.408 -69.698 99.900 
1554.500 243.125 99.076 0.010 0.100 11.141 57.696 70.497 -70.611 99.900 
1554.625 244.073 96.732 0.010 0.100 10.756 53.887 69.506 -71.603 99.900 
1554.750 242.220 95.029 0.010 0.100 10.348 51.219 68.488 -72.622 99.900 
1554.875 238.569 92.846 0.010 0.100 9.929 47.917 67.469 -73.642 99.900 
1555.000 234.672 89.214 0.010 0.100 9.514 42.710 66.473 -74.640 99.900 
1555.125 232.368 85.913 0.010 0.100 9.140 38.266 65.491 -75.623 99.900 
1555.250 231.530 83.869 0.010 0.100 8.815 35.645 64.569 -76.545 99.900 
1555.375 230.279 83.661 0.010 0.100 8.540 35.384 63.788 -77.328 99.900 
1555.500 229.076 84.660 0.010 0.100 8.317 36.648 63.277 -77.840 99.900 
1555.625 230.212 86.564 0.010 0.100 8.159 39.121 63.194 -77.924 99.900 
1555.750 234.022 89.223 0.010 0.100 8.077 42.722 63.557 -77.562 99.900 
1555.875 235.884 91.672 0.010 0.100 8.083 46.196 64.372 -76.749 99.900 
1556.000 234.181 93.720 0.010 0.100 8.185 49.223 65.616 -75.506 99.900 
1556.125 231.711 95.998 0.010 0.100 8.391 52.726 67.280 -73.842 99.900 
1556.250 231.586 99.371 0.010 0.100 8.682 58.188 69.268 -71.856 99.900 
1556.375 232.572 101.636 0.010 0.100 9.053 62.047 71.429 -69.696 99.900 
1556.500 232.840 102.653 0.010 0.100 9.501 63.833 73.644 -67.481 99.900 
1556.625 232.497 103.231 0.010 0.100 10.014 64.863 75.768 -65.359 99.900 
1556.750 232.556 104.009 0.010 0.100 10.552 66.268 77.707 -63.421 99.900 
1556.875 232.430 105.226 0.010 0.100 11.096 68.503 79.422 -61.707 99.900 
1557.000 231.504 106.046 0.010 0.100 11.614 70.037 80.947 -60.183 99.900 
1557.125 230.046 105.842 0.010 0.100 12.051 69.654 82.290 -58.841 99.900 
1557.250 229.047 105.116 0.010 0.100 12.414 68.298 83.454 -57.679 99.900 
1557.375 229.007 104.232 0.010 0.100 12.718 66.672 84.473 -56.660 99.900 
1557.500 229.850 103.027 0.010 0.100 12.976 64.499 85.343 -55.791 99.900 
1557.625 230.945 102.054 0.010 0.100 13.207 62.777 86.079 -55.056 99.900 
1557.750 231.570 101.962 0.010 0.100 13.420 62.617 86.683 -54.454 99.900 
1557.875 232.256 101.994 0.010 0.100 13.616 62.673 87.161 -53.977 99.900 
1558.000 234.017 102.130 0.010 0.100 13.776 62.911 87.496 -53.644 99.900 
1558.125 237.433 103.066 0.010 0.100 13.886 64.568 87.660 -53.480 99.900 
1558.250 241.684 103.516 0.010 0.100 13.944 65.375 87.682 -53.459 99.900 
1558.375 244.973 103.397 0.010 0.100 13.941 65.161 87.561 -53.582 99.900 
1558.500 245.880 103.021 0.010 0.100 13.892 64.487 87.288 -53.855 99.900 
1558.625 244.095 101.687 0.010 0.100 13.836 62.137 86.836 -54.309 99.900 
1558.750 241.392 98.988 0.010 0.100 13.796 57.550 86.204 -54.942 99.900 
1558.875 239.571 96.215 0.010 0.100 13.767 53.067 85.463 -55.684 99.900 
1559.000 238.316 95.951 0.010 0.100 13.754 52.652 84.632 -56.516 99.900 
1559.125 236.294 97.887 0.010 0.100 13.758 55.743 83.782 -57.368 99.900 
1559.250 234.311 100.714 0.010 0.100 13.748 60.456 82.948 -58.203 99.900 
1559.375 234.724 103.798 0.010 0.100 13.711 65.884 82.120 -59.031 99.900 
1559.500 237.526 107.682 0.010 0.100 13.634 73.169 81.291 -59.862 99.900 
1559.625 240.949 113.449 0.010 0.100 13.472 84.983 80.419 -60.734 99.900 
1559.750 243.280 120.178 0.010 0.100 13.204 99.900 79.473 -61.682 99.900 
1559.875 244.657 126.578 0.010 0.100 12.831 99.900 78.379 -62.777 99.900 
1560.000 246.316 130.399 0.010 0.100 12.358 99.900 77.098 -64.059 99.900 
1560.125 249.533 131.100 0.010 0.100 11.806 99.900 75.529 -65.629 99.900 
1560.250 255.343 130.031 0.010 0.100 11.216 99.900 73.599 -67.561 99.900 
1560.375 261.422 126.156 0.010 0.100 10.617 99.900 71.341 -69.820 99.900 
1560.500 263.993 119.149 0.010 0.100 10.024 97.945 68.746 -72.416 99.900 
1560.625 261.314 111.435 0.010 0.100 9.428 80.714 65.859 -75.304 99.900 
1560.750 254.894 104.380 0.010 0.100 8.868 66.943 62.739 -78.425 99.900 
1560.875 249.202 97.522 0.010 0.100 8.367 55.152 59.555 -81.610 99.900 
1561.000 246.229 90.818 4.185 15.066 7.951 25.406 56.419 -84.748 70.391 
1561.125 244.237 84.560 3.253 14.562 7.630 21.202 53.449 -87.718 74.089 
1561.250 240.537 79.243 2.087 13.627 7.389 17.814 50.739 -90.429 79.927 
1561.375 235.581 76.411 1.120 12.375 7.213 15.931 48.308 -92.862 88.245 
1561.500 232.176 76.530 0.761 11.514 7.090 15.764 46.249 -94.921 94.976 
1561.625 231.496 77.269 0.692 11.342 7.028 16.109 44.632 -96.540 96.696 
1561.750 232.356 77.461 0.746 11.559 7.021 16.270 43.542 -97.630 95.105 
1561.875 233.273 77.964 0.813 11.791 7.066 16.603 42.911 -98.263 93.123 
1562.000 233.459 78.913 0.844 11.838 7.157 17.132 42.701 -98.474 92.197 
1562.125 232.513 79.704 0.759 11.599 7.301 17.500 42.939 -98.237 92.974 
1562.250 230.690 80.374 0.606 11.138 7.494 17.743 43.642 -97.535 95.187 
1562.375 229.371 81.812 0.519 10.805 7.743 18.458 44.803 -96.375 96.244 
1562.500 229.441 84.415 0.545 10.823 8.061 19.975 46.370 -94.810 94.186 
1562.625 230.283 86.993 0.646 11.036 8.469 21.602 48.336 -92.844 90.291 
1562.750 230.021 88.700 0.660 10.969 8.978 22.652 50.648 -90.534 88.170 
1562.875 227.711 89.917 0.503 10.386 9.598 23.242 53.160 -88.023 89.581 
1563.000 224.681 91.565 0.010 0.100 10.308 46.041 55.785 -85.399 99.900 
1563.125 222.994 94.281 0.010 0.100 11.072 50.073 58.417 -82.768 99.900 
1563.250 223.296 98.406 0.010 0.100 11.868 56.591 60.983 -80.203 99.900 
1563.375 223.472 102.346 0.010 0.100 12.682 63.291 63.406 -77.781 99.900 
1563.500 222.866 103.815 0.010 0.100 13.485 65.916 65.671 -75.517 99.900 
1563.625 225.046 103.847 0.010 0.100 14.239 65.972 67.661 -73.529 99.900 
1563.750 233.197 104.971 0.010 0.100 14.897 68.029 69.315 -71.876 99.900 
1563.875 242.605 107.863 0.010 0.100 15.454 73.521 70.654 -70.538 99.900 
1564.000 244.282 111.180 0.010 0.100 15.890 80.186 71.704 -69.488 99.900 
1564.125 236.713 113.707 0.010 0.100 16.200 85.541 72.482 -68.712 99.900 
1564.250 231.900 114.545 0.010 0.100 16.444 87.371 72.925 -68.270 99.900 
1564.375 239.714 114.388 0.010 0.100 16.636 87.027 73.083 -68.113 99.900 
1564.500 254.222 113.713 0.010 0.100 16.797 85.554 72.905 -68.292 99.900 
1564.625 260.104 113.668 0.010 0.100 16.958 85.456 72.441 -68.757 99.900 
1564.750 249.095 114.287 0.010 0.100 17.177 86.804 71.672 -69.528 99.900 
1564.875 231.152 113.182 0.010 0.100 17.508 84.407 70.642 -70.558 99.900 
1565.000 221.083 108.631 0.010 0.100 17.957 75.028 69.418 -71.783 99.900 
1565.125 222.443 102.639 0.010 0.100 18.605 63.808 68.001 -73.201 99.900 
1565.250 227.012 96.331 0.010 0.100 19.436 53.250 66.471 -74.732 99.900 
